Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
10/10/2010,15:03:00,0.464,0.068,243.240,2.000,0.000,0.000,1.0
27/9/2009,09:43:00,0.290,0.000,240.880,1.200,0.000,0.000,1.0
4/1/2009,13:32:00,0.808,0.258,243.000,3.400,0.000,2.000,0.0
31/8/2010,07:50:00,0.332,0.000,245.030,1.600,0.000,0.000,0.0
2/12/2009,11:09:00,2.188,0.260,242.140,9.000,0.000,0.000,29.0
18/10/2007,08:10:00,2.352,0.066,237.240,9.800,0.000,0.000,18.0
6/2/2007,06:04:00,0.308,0.096,242.380,1.400,0.000,0.000,0.0
3/11/2007,00:12:00,0.204,0.000,241.550,0.800,0.000,0.000,0.0
14/1/2010,10:25:00,?,?,?,?,?,?,
23/5/2008,03:26:00,0.260,0.128,238.830,1.200,0.000,0.000,0.0
26/7/2009,11:38:00,0.146,0.000,242.450,0.600,0.000,0.000,0.0
20/6/2008,11:19:00,1.284,0.088,241.550,5.200,0.000,0.000,18.0
27/7/2007,14:31:00,0.628,0.000,234.440,2.600,0.000,0.000,0.0
3/7/2007,08:16:00,1.416,0.182,241.160,5.800,0.000,0.000,17.0
18/6/2010,08:25:00,1.352,0.000,237.240,5.600,0.000,0.000,18.0
20/5/2008,19:21:00,0.232,0.114,241.700,1.000,0.000,0.000,1.0
13/4/2007,04:15:00,0.292,0.086,239.790,1.200,0.000,0.000,0.0
6/6/2010,05:12:00,0.334,0.206,243.950,1.600,0.000,1.000,0.0
15/11/2008,01:25:00,0.256,0.072,239.160,1.200,0.000,0.000,0.0
22/10/2008,00:31:00,0.344,0.106,243.580,1.400,0.000,0.000,1.0
26/10/2008,02:45:00,0.310,0.082,242.420,1.200,0.000,0.000,0.0
6/3/2010,09:30:00,0.628,0.100,246.400,2.600,0.000,0.000,0.0
26/4/2008,11:45:00,0.416,0.210,242.620,1.800,0.000,1.000,0.0
12/2/2008,21:58:00,0.758,0.264,239.760,3.400,0.000,1.000,0.0
20/2/2009,09:50:00,1.906,0.560,237.030,8.400,0.000,1.000,0.0
24/6/2007,17:36:00,1.478,0.272,241.810,6.200,0.000,1.000,18.0
9/2/2009,10:17:00,1.408,0.000,243.140,5.800,0.000,0.000,18.0
20/4/2007,14:17:00,0.598,0.104,239.010,2.400,0.000,0.000,0.0
1/6/2008,04:38:00,0.238,0.100,241.780,1.000,0.000,0.000,1.0
3/4/2009,23:17:00,0.404,0.134,245.630,1.800,0.000,0.000,0.0
28/10/2010,02:24:00,0.38,0.098,246.79,1.6,0.0,0.0,1.0
8/1/2010,06:37:00,1.552,0.166,249.690,6.200,0.000,0.000,20.0
14/10/2007,03:22:00,0.336,0.092,240.540,1.600,0.000,0.000,0.0
22/7/2007,04:40:00,0.214,0.108,236.070,1.000,0.000,0.000,0.0
5/3/2007,02:42:00,0.220,0.000,242.460,1.000,0.000,0.000,0.0
12/3/2009,09:23:00,1.866,0.048,239.260,7.800,0.000,0.000,17.0
5/8/2010,10:08:00,0.158,0.000,242.690,0.600,0.000,0.000,1.0
27/2/2007,07:56:00,0.312,0.118,239.980,1.400,0.000,0.000,0.0
5/1/2007,12:16:00,0.312,0.058,242.110,1.600,0.000,0.000,0.0
23/3/2007,03:24:00,0.308,0.112,245.810,1.200,0.000,0.000,0.0
21/8/2010,05:43:00,?,?,?,?,?,?,
21/5/2010,07:47:00,1.718,0.000,238.190,7.200,0.000,0.000,20.0
19/8/2010,21:29:00,?,?,?,?,?,?,
27/5/2007,18:50:00,1.798,0.124,231.520,7.600,0.000,0.000,16.0
15/12/2008,21:59:00,2.074,0.170,238.130,8.800,1.000,0.000,0.0
7/6/2010,19:30:00,0.412,0.194,242.560,1.800,1.000,1.000,1.0
23/5/2008,00:57:00,0.308,0.236,243.130,1.600,0.000,1.000,1.0
15/2/2009,21:26:00,1.380,0.070,241.310,5.600,0.000,0.000,18.0
20/3/2009,05:27:00,0.216,0.000,242.090,0.800,0.000,0.000,0.0
14/10/2009,11:59:00,1.494,0.096,243.630,6.000,0.000,1.000,19.0
4/3/2009,05:24:00,0.336,0.060,245.410,1.400,0.000,0.000,0.0
14/11/2009,02:53:00,0.398,0.186,243.790,1.800,0.000,1.000,0.0
22/2/2010,22:15:00,0.572,0.088,241.610,2.400,0.000,1.000,1.0
20/6/2008,12:48:00,0.232,0.140,242.400,1.000,0.000,0.000,0.0
24/11/2007,09:30:00,3.632,0.052,236.350,15.200,0.000,38.000,17.0
19/6/2008,05:04:00,0.320,0.218,241.680,1.600,0.000,0.000,1.0
30/9/2007,06:22:00,0.220,0.000,241.690,1.000,0.000,0.000,0.0
21/11/2009,04:27:00,0.338,0.100,243.680,1.400,0.000,0.000,1.0
29/1/2010,22:54:00,1.444,0.090,243.970,6.000,0.000,0.000,0.0
3/3/2009,16:56:00,1.338,0.064,242.470,5.400,0.000,0.000,18.0
11/4/2010,02:47:00,0.240,0.000,245.310,1.000,0.000,0.000,0.0
13/11/2008,07:49:00,2.458,0.396,241.460,10.200,0.000,0.000,18.0
5/7/2010,19:43:00,0.960,0.398,238.870,4.400,0.000,1.000,0.0
12/4/2010,11:39:00,1.378,0.052,239.780,5.600,0.000,0.000,18.0
14/11/2007,14:21:00,1.354,0.000,239.010,5.600,1.000,0.000,17.0
18/10/2007,23:02:00,1.424,0.098,244.530,5.800,0.000,0.000,19.0
14/10/2007,22:20:00,1.520,0.092,239.540,6.400,0.000,1.000,0.0
27/5/2008,09:39:00,1.454,0.000,236.190,6.200,0.000,0.000,18.0
8/9/2007,06:01:00,1.310,0.064,241.440,5.400,0.000,0.000,18.0
12/10/2009,20:29:00,2.668,0.178,234.840,11.400,0.000,0.000,17.0
4/8/2010,21:28:00,0.322,0.192,244.500,1.600,0.000,0.000,1.0
20/9/2008,10:08:00,1.356,0.220,237.880,5.600,0.000,0.000,18.0
22/6/2009,02:04:00,0.138,0.000,241.440,0.600,0.000,0.000,0.0
18/4/2007,01:59:00,0.122,0.000,239.360,0.600,0.000,0.000,0.0
17/1/2010,09:50:00,0.518,0.172,244.400,2.200,0.000,0.000,0.0
24/12/2008,09:25:00,1.506,0.054,243.010,6.200,0.000,0.000,18.0
17/9/2007,16:01:00,0.272,0.180,239.650,1.400,0.000,1.000,0.0
17/3/2008,10:51:00,1.684,0.096,238.270,7.000,0.000,1.000,17.0
31/7/2010,22:50:00,0.760,0.354,239.290,3.800,0.000,1.000,8.0
30/8/2008,00:45:00,0.346,0.382,241.860,2.000,0.000,1.000,1.0
28/1/2008,08:05:00,2.128,0.060,237.140,9.000,0.000,0.000,17.0
8/3/2009,05:48:00,0.262,0.000,246.150,1.000,0.000,0.000,0.0
2/3/2008,16:57:00,0.602,0.000,238.580,2.600,0.000,1.000,0.0
15/12/2009,07:19:00,0.704,0.156,245.180,3.000,0.000,0.000,0.0
3/12/2007,04:08:00,0.398,0.000,245.010,1.800,0.000,0.000,0.0
14/11/2007,20:46:00,2.230,0.064,235.130,9.400,0.000,0.000,17.0
2/1/2008,21:14:00,0.384,0.000,242.250,1.600,0.000,0.000,0.0
6/5/2008,09:07:00,2.040,0.204,238.890,8.600,0.000,0.000,29.0
8/10/2007,01:50:00,0.374,0.092,240.560,1.600,0.000,0.000,0.0
3/2/2010,16:22:00,1.942,0.326,244.400,8.000,0.000,2.000,19.0
21/5/2007,14:39:00,0.402,0.202,234.600,1.800,0.000,2.000,0.0
14/5/2010,17:35:00,1.294,0.000,238.090,5.400,0.000,0.000,18.0
16/12/2006,18:38:00,2.912,0.048,234.020,13.000,0.000,1.000,17.0
16/3/2007,16:11:00,0.302,0.092,242.730,1.200,0.000,0.000,0.0
4/12/2008,17:33:00,0.348,0.068,243.030,1.400,0.000,1.000,0.0
16/9/2009,08:37:00,1.650,0.096,239.660,6.800,0.000,2.000,18.0
19/7/2010,04:00:00,0.244,0.122,241.910,1.200,0.000,1.000,0.0
17/7/2007,13:37:00,0.194,0.086,233.370,0.800,0.000,1.000,0.0
26/11/2008,15:31:00,0.394,0.192,241.880,1.800,0.000,2.000,0.0
10/1/2009,16:21:00,1.400,0.000,245.630,5.600,0.000,0.000,19.0
15/8/2008,20:16:00,0.158,0.124,241.030,0.800,0.000,0.000,1.0
1/12/2007,22:20:00,3.164,0.404,239.090,13.200,0.000,0.000,17.0
21/2/2010,06:51:00,0.280,0.062,244.600,1.200,0.000,0.000,1.0
26/9/2009,06:37:00,0.234,0.140,242.480,1.000,0.000,0.000,1.0
13/12/2008,08:30:00,2.890,0.194,236.050,12.200,0.000,0.000,17.0
28/3/2007,01:29:00,1.368,0.094,238.960,5.600,0.000,1.000,18.0
12/12/2008,06:04:00,0.222,0.052,247.680,1.000,0.000,0.000,0.0
4/12/2007,21:51:00,5.712,0.000,238.200,24.000,0.000,34.000,17.0
8/3/2008,22:37:00,3.030,0.290,239.600,12.600,0.000,2.000,0.0
20/11/2009,00:20:00,0.574,0.202,241.810,2.400,0.000,0.000,0.0
28/5/2007,20:58:00,2.862,0.070,232.020,12.400,0.000,0.000,17.0
24/6/2009,19:25:00,2.258,0.478,237.140,9.600,1.000,0.000,29.0
8/10/2008,17:40:00,0.822,0.238,239.820,3.600,0.000,5.000,0.0
15/2/2009,19:00:00,0.540,0.184,235.760,2.400,1.000,2.000,0.0
11/10/2008,07:20:00,1.986,0.000,235.750,8.400,0.000,0.000,17.0
9/10/2007,03:12:00,0.306,0.086,240.650,1.200,0.000,1.000,0.0
27/7/2007,12:20:00,0.118,0.000,234.040,0.600,0.000,0.000,0.0
2/4/2007,23:39:00,3.786,0.222,240.220,15.800,38.000,2.000,18.0
27/5/2009,18:44:00,0.590,0.050,230.480,2.600,0.000,0.000,1.0
7/8/2009,15:41:00,0.244,0.142,243.610,1.200,0.000,0.000,1.0
27/1/2007,13:29:00,1.738,0.370,241.660,7.200,0.000,0.000,18.0
20/12/2007,02:45:00,0.338,0.122,247.090,1.600,0.000,2.000,0.0
10/10/2007,06:14:00,1.320,0.054,240.280,5.400,0.000,0.000,18.0
7/2/2009,02:08:00,0.292,0.074,247.830,1.200,0.000,0.000,0.0
9/7/2008,01:01:00,0.216,0.114,241.410,1.000,0.000,0.000,0.0
14/2/2008,16:39:00,0.660,0.324,242.330,3.200,0.000,0.000,0.0
23/4/2009,06:40:00,0.574,0.140,244.310,2.400,0.000,1.000,1.0
22/4/2007,03:40:00,0.314,0.242,241.450,1.600,0.000,0.000,0.0
15/8/2009,13:45:00,0.558,0.322,241.290,2.800,0.000,2.000,1.0
19/11/2010,00:17:00,0.402,0.198,243.66,1.8,0.0,1.0,0.0
16/3/2007,03:08:00,0.852,0.186,242.110,3.600,0.000,1.000,0.0
12/9/2007,17:47:00,1.258,0.106,238.170,5.200,0.000,0.000,17.0
30/6/2008,00:50:00,0.992,0.280,239.740,4.200,0.000,0.000,13.0
8/12/2007,05:37:00,0.310,0.104,240.140,1.400,0.000,1.000,0.0
15/7/2010,17:40:00,1.106,0.256,238.280,4.800,0.000,0.000,13.0
7/6/2007,09:20:00,1.338,0.172,231.810,5.800,0.000,0.000,17.0
14/10/2010,19:43:00,4.380,0.234,236.780,18.400,0.000,0.000,18.0
11/2/2007,13:57:00,5.944,0.316,236.420,25.000,0.000,74.000,17.0
21/1/2009,16:11:00,0.476,0.074,246.770,2.200,0.000,0.000,0.0
22/11/2010,00:48:00,0.464,0.314,242.6,2.2,0.0,2.0,0.0
9/12/2007,06:50:00,0.316,0.110,242.100,1.400,0.000,2.000,0.0
16/6/2008,06:09:00,0.256,0.146,241.620,1.200,0.000,0.000,1.0
6/11/2007,07:52:00,1.596,0.000,236.230,6.800,0.000,0.000,17.0
24/6/2008,12:41:00,1.336,0.194,237.110,5.600,0.000,0.000,17.0
18/7/2007,04:48:00,0.298,0.230,234.700,1.600,0.000,1.000,0.0
24/9/2007,23:01:00,0.210,0.114,242.080,1.000,0.000,0.000,0.0
22/12/2006,09:36:00,3.488,0.082,237.030,14.800,34.000,0.000,17.0
14/4/2009,01:56:00,0.580,0.358,241.090,2.800,0.000,1.000,0.0
8/3/2008,07:13:00,1.484,0.134,244.170,6.000,0.000,0.000,18.0
29/8/2009,04:58:00,0.218,0.118,242.720,1.000,0.000,0.000,1.0
9/1/2007,07:33:00,1.652,0.000,239.910,6.800,0.000,0.000,17.0
3/4/2008,02:56:00,1.414,0.074,240.760,5.800,0.000,1.000,19.0
8/7/2010,17:17:00,0.162,0.000,241.480,0.800,0.000,0.000,1.0
1/10/2007,04:45:00,0.294,0.082,241.920,1.200,0.000,0.000,0.0
11/6/2009,07:23:00,3.610,0.188,236.440,15.200,0.000,2.000,29.0
6/12/2009,03:37:00,0.450,0.272,244.100,2.000,0.000,0.000,0.0
6/10/2007,14:38:00,0.412,0.070,238.570,1.800,1.000,0.000,0.0
22/4/2009,17:17:00,1.494,0.158,240.170,6.200,0.000,0.000,18.0
6/1/2010,14:37:00,1.520,0.070,247.840,6.400,0.000,22.000,0.0
29/4/2009,01:40:00,0.382,0.084,242.320,1.600,0.000,1.000,1.0
11/9/2009,12:24:00,1.214,0.000,241.880,5.000,0.000,0.000,19.0
5/6/2007,19:20:00,2.926,0.430,232.500,12.600,37.000,1.000,0.0
12/12/2009,03:41:00,0.322,0.126,246.680,1.400,0.000,1.000,0.0
11/4/2009,06:45:00,0.634,0.074,244.360,2.600,0.000,0.000,1.0
21/12/2006,12:41:00,0.382,0.208,241.370,1.800,0.000,1.000,0.0
29/5/2010,14:25:00,1.812,0.368,242.310,7.600,0.000,0.000,18.0
10/4/2007,19:08:00,0.808,0.070,238.220,3.600,0.000,0.000,0.0
23/6/2009,05:35:00,0.182,0.000,241.240,0.800,0.000,0.000,1.0
21/6/2010,01:13:00,0.266,0.000,243.930,1.400,0.000,0.000,1.0
25/10/2009,14:16:00,1.010,0.240,244.730,4.200,0.000,0.000,11.0
28/5/2009,21:34:00,2.334,0.000,237.490,9.800,0.000,0.000,17.0
13/12/2008,13:29:00,0.816,0.138,243.470,3.400,0.000,0.000,0.0
8/5/2010,13:50:00,1.376,0.060,241.530,5.600,0.000,0.000,19.0
22/11/2009,15:11:00,1.778,0.440,242.140,7.400,0.000,0.000,18.0
20/10/2009,02:29:00,0.282,0.054,244.770,1.200,0.000,0.000,1.0
18/5/2007,06:37:00,0.370,0.174,237.580,1.600,0.000,1.000,0.0
30/3/2007,21:23:00,2.216,0.000,232.530,9.600,1.000,0.000,17.0
18/5/2010,00:50:00,0.434,0.192,240.290,2.000,0.000,0.000,0.0
23/6/2010,01:53:00,0.246,0.104,239.210,1.000,0.000,1.000,1.0
16/5/2008,19:05:00,1.250,0.090,239.110,5.200,0.000,0.000,1.0
11/10/2008,19:28:00,3.088,0.248,235.490,13.000,0.000,0.000,28.0
18/8/2010,11:10:00,?,?,?,?,?,?,
17/5/2008,07:21:00,0.392,0.226,240.050,1.800,0.000,0.000,1.0
14/6/2008,07:24:00,1.696,0.116,238.950,7.000,0.000,0.000,19.0
28/8/2010,10:17:00,0.552,0.188,245.060,2.600,0.000,0.000,1.0
16/7/2009,15:19:00,0.244,0.100,243.050,1.000,0.000,1.000,1.0
26/10/2008,10:13:00,0.314,0.074,240.280,1.200,0.000,0.000,0.0
19/5/2007,06:00:00,0.308,0.072,235.650,1.400,0.000,1.000,0.0
28/6/2009,17:34:00,0.582,0.390,238.710,2.800,0.000,0.000,1.0
7/11/2009,16:27:00,0.910,0.076,240.960,3.800,0.000,0.000,1.0
22/3/2010,14:06:00,1.498,0.242,243.390,6.200,0.000,1.000,19.0
24/7/2010,23:57:00,1.050,0.172,237.820,4.400,0.000,1.000,0.0
18/11/2009,23:37:00,0.298,0.076,245.580,1.200,0.000,0.000,1.0
15/8/2008,01:47:00,0.262,0.274,241.090,1.400,0.000,1.000,1.0
4/5/2008,10:43:00,1.478,0.198,237.580,6.200,0.000,2.000,18.0
20/11/2009,22:04:00,2.330,0.200,237.770,9.800,0.000,0.000,18.0
30/3/2010,01:21:00,0.452,0.314,243.640,2.200,0.000,0.000,1.0
17/9/2008,18:43:00,0.152,0.000,239.440,0.600,0.000,0.000,0.0
21/5/2010,09:18:00,1.416,0.000,239.820,5.800,1.000,0.000,18.0
21/5/2007,03:49:00,0.382,0.158,235.040,1.800,0.000,2.000,0.0
12/2/2010,04:25:00,0.334,0.082,246.090,1.400,0.000,1.000,1.0
13/7/2010,04:26:00,0.334,0.220,239.110,1.600,0.000,0.000,0.0
5/1/2008,17:12:00,1.602,0.206,237.770,6.800,0.000,0.000,0.0
5/2/2009,03:38:00,0.366,0.180,244.300,1.600,0.000,1.000,0.0
24/11/2009,17:14:00,0.906,0.136,238.860,3.800,0.000,0.000,0.0
24/12/2007,16:12:00,0.932,0.164,246.840,3.800,0.000,0.000,0.0
24/3/2010,07:31:00,1.694,0.120,241.840,7.000,0.000,0.000,19.0
8/3/2010,20:07:00,1.884,0.188,244.580,7.600,0.000,0.000,0.0
16/10/2009,16:05:00,1.398,0.066,239.470,5.800,0.000,0.000,18.0
19/6/2008,03:57:00,0.322,0.236,241.030,1.600,0.000,2.000,0.0
28/9/2010,18:08:00,?,?,?,?,?,?,
30/8/2007,05:21:00,0.112,0.000,242.880,0.400,0.000,0.000,0.0
17/1/2007,06:18:00,0.368,0.232,241.780,1.800,0.000,0.000,0.0
10/9/2009,10:36:00,0.206,0.092,239.080,0.800,0.000,1.000,0.0
23/11/2008,10:40:00,0.440,0.050,239.220,2.000,0.000,1.000,0.0
27/9/2009,10:08:00,2.746,0.176,234.510,11.600,0.000,38.000,1.0
3/11/2008,10:51:00,0.500,0.064,244.570,2.400,0.000,0.000,0.0
13/12/2008,04:35:00,0.298,0.074,244.540,1.200,0.000,1.000,0.0
17/6/2010,22:11:00,0.708,0.048,241.630,3.000,0.000,0.000,1.0
13/3/2007,20:23:00,4.612,0.000,237.510,19.400,37.000,32.000,0.0
4/8/2009,12:12:00,0.242,0.136,241.530,1.000,0.000,0.000,1.0
6/11/2009,04:53:00,0.228,0.000,244.180,0.800,0.000,0.000,1.0
18/3/2009,06:23:00,0.218,0.000,241.910,0.800,0.000,0.000,0.0
1/2/2009,20:15:00,3.326,0.130,241.520,14.000,0.000,0.000,18.0
9/5/2007,15:44:00,1.346,0.252,234.770,5.800,0.000,17.000,0.0
10/3/2008,07:52:00,1.366,0.000,239.700,5.600,2.000,0.000,17.0
28/6/2007,21:43:00,1.380,0.084,241.620,5.600,0.000,1.000,18.0
17/5/2007,06:21:00,0.484,0.326,238.010,2.400,0.000,2.000,0.0
30/11/2008,06:18:00,0.328,0.082,244.180,1.400,0.000,0.000,0.0
18/3/2010,22:21:00,0.918,0.218,239.660,3.800,0.000,0.000,1.0
19/7/2007,21:50:00,0.274,0.072,236.430,1.200,0.000,0.000,0.0
27/7/2008,02:05:00,0.320,0.224,238.090,1.600,0.000,2.000,1.0
15/7/2010,19:04:00,0.588,0.300,242.050,2.800,0.000,2.000,1.0
23/4/2010,02:56:00,0.414,0.200,242.500,1.800,0.000,0.000,0.0
26/6/2008,07:07:00,1.288,0.086,238.020,5.400,0.000,1.000,18.0
5/8/2007,11:15:00,1.668,0.220,235.190,7.000,0.000,0.000,17.0
1/10/2007,15:46:00,0.238,0.046,241.450,1.000,0.000,1.000,0.0
19/5/2008,09:29:00,1.306,0.090,239.420,5.400,0.000,0.000,19.0
15/5/2010,16:07:00,0.580,0.220,243.660,2.600,0.000,0.000,1.0
23/9/2009,21:21:00,1.180,0.092,240.970,4.800,1.000,0.000,0.0
23/9/2009,14:53:00,1.330,0.102,240.470,5.400,0.000,2.000,19.0
12/12/2009,20:55:00,1.042,0.080,245.690,4.200,0.000,0.000,1.0
22/10/2008,10:33:00,0.324,0.000,242.130,1.400,0.000,0.000,1.0
30/4/2008,18:18:00,0.412,0.192,239.100,2.000,0.000,1.000,1.0
5/8/2007,10:16:00,2.052,0.000,235.240,9.000,0.000,0.000,17.0
16/4/2009,10:39:00,1.360,0.000,238.970,5.600,0.000,0.000,18.0
24/10/2008,09:14:00,1.276,0.054,236.770,5.400,0.000,0.000,18.0
15/11/2009,12:25:00,0.296,0.076,238.160,1.200,0.000,1.000,1.0
14/12/2008,01:40:00,0.438,0.168,240.410,2.000,0.000,1.000,0.0
20/7/2010,03:56:00,0.332,0.224,241.740,1.600,0.000,0.000,1.0
29/7/2008,19:30:00,2.956,0.254,236.380,12.600,38.000,0.000,1.0
13/4/2007,15:46:00,0.216,0.000,240.360,0.800,0.000,0.000,0.0
16/3/2010,08:46:00,3.128,0.314,241.790,13.000,0.000,0.000,19.0
24/2/2008,01:00:00,1.378,0.084,240.030,5.600,0.000,0.000,18.0
12/8/2009,15:12:00,0.324,0.268,243.860,1.600,0.000,0.000,0.0
31/1/2009,06:26:00,0.376,0.164,246.230,1.600,0.000,0.000,0.0
10/2/2010,03:11:00,0.344,0.000,244.800,1.400,0.000,0.000,1.0
27/5/2009,16:44:00,2.442,0.282,228.410,10.800,0.000,33.000,1.0
12/6/2007,22:32:00,1.100,0.436,239.370,5.000,0.000,1.000,0.0
25/3/2009,22:05:00,2.046,0.224,238.920,8.600,1.000,0.000,17.0
23/9/2010,14:22:00,1.280,0.056,240.610,5.200,0.000,1.000,18.0
30/1/2008,03:02:00,2.152,0.060,243.440,8.800,0.000,0.000,0.0
13/5/2008,17:21:00,2.576,0.310,237.400,11.000,0.000,20.000,18.0
4/3/2007,21:00:00,3.098,0.282,237.720,13.000,0.000,1.000,17.0
29/6/2007,23:29:00,1.588,0.124,239.990,6.600,0.000,0.000,17.0
15/7/2007,05:37:00,0.368,0.318,241.170,2.000,0.000,1.000,0.0
1/2/2010,00:20:00,0.402,0.220,244.280,1.800,0.000,0.000,1.0
30/6/2008,13:40:00,0.374,0.090,240.190,1.800,0.000,0.000,1.0
4/7/2009,07:23:00,0.358,0.230,244.240,1.800,0.000,2.000,0.0
7/3/2009,14:51:00,1.432,0.084,241.920,5.800,0.000,0.000,18.0
31/5/2010,07:02:00,1.394,0.000,237.450,5.800,0.000,0.000,18.0
28/6/2007,04:03:00,0.276,0.136,240.700,1.400,0.000,0.000,0.0
27/12/2007,12:31:00,2.002,0.340,242.050,8.400,0.000,0.000,18.0
19/8/2010,12:07:00,?,?,?,?,?,?,
18/6/2010,17:52:00,1.372,0.088,243.250,5.600,0.000,2.000,19.0
30/6/2008,00:02:00,1.788,0.112,239.750,7.400,0.000,0.000,18.0
10/3/2007,03:30:00,1.290,0.000,240.680,5.200,0.000,0.000,18.0
23/10/2010,23:38:00,3.190,0.550,243.490,13.200,0.000,19.000,1.0
5/7/2007,11:18:00,0.202,0.082,240.600,0.800,0.000,0.000,0.0
15/1/2010,01:13:00,0.340,0.116,242.890,1.400,0.000,0.000,1.0
7/3/2010,01:56:00,1.526,0.000,243.220,6.200,0.000,0.000,19.0
28/5/2007,04:05:00,0.388,0.180,237.440,1.800,0.000,1.000,0.0
10/8/2007,16:41:00,0.230,0.132,235.560,1.200,0.000,0.000,0.0
30/7/2007,06:13:00,0.274,0.214,235.780,1.400,0.000,0.000,0.0
4/9/2010,09:30:00,0.354,0.198,241.700,1.600,0.000,0.000,1.0
18/9/2010,09:49:00,0.546,0.176,240.510,2.400,0.000,1.000,0.0
29/1/2007,19:38:00,2.202,0.372,234.590,9.600,0.000,1.000,17.0
21/9/2007,08:10:00,1.300,0.082,237.450,5.400,0.000,0.000,17.0
7/8/2007,08:59:00,1.332,0.066,234.060,5.600,0.000,0.000,16.0
23/5/2010,08:54:00,0.820,0.130,241.470,3.400,0.000,1.000,1.0
8/6/2008,10:36:00,0.284,0.170,238.810,1.400,0.000,0.000,1.0
2/3/2010,17:07:00,0.352,0.120,241.530,1.400,0.000,0.000,0.0
8/4/2009,06:58:00,1.066,0.264,240.960,4.600,0.000,1.000,1.0
29/5/2007,14:02:00,0.292,0.066,236.270,1.200,0.000,0.000,0.0
17/10/2010,00:39:00,0.322,0.096,243.860,1.400,0.000,1.000,1.0
19/2/2007,12:48:00,1.482,0.204,239.910,6.200,0.000,0.000,17.0
13/12/2009,11:52:00,2.084,0.392,244.680,8.600,0.000,1.000,19.0
16/12/2008,20:01:00,3.192,0.142,240.680,13.200,0.000,0.000,19.0
5/1/2009,02:14:00,0.352,0.000,249.130,1.600,0.000,0.000,0.0
15/5/2007,22:56:00,0.576,0.192,238.270,2.400,0.000,1.000,0.0
28/9/2007,13:14:00,1.412,0.070,239.520,5.800,0.000,2.000,18.0
9/8/2008,03:21:00,0.174,0.150,239.860,0.800,0.000,0.000,1.0
22/8/2008,04:00:00,0.082,0.000,241.190,0.200,0.000,0.000,1.0
3/8/2008,07:16:00,0.218,0.072,237.390,1.000,0.000,0.000,1.0
3/11/2008,00:55:00,0.506,0.050,243.040,2.400,0.000,0.000,0.0
22/10/2009,05:56:00,0.434,0.226,245.380,2.000,0.000,2.000,1.0
26/8/2010,23:24:00,1.572,0.336,243.490,6.600,0.000,1.000,1.0
1/5/2007,12:45:00,0.838,0.048,234.400,3.600,0.000,0.000,0.0
4/7/2010,18:12:00,0.342,0.242,241.410,1.600,0.000,1.000,0.0
24/6/2010,21:46:00,0.986,0.114,242.540,4.200,1.000,1.000,1.0
25/6/2008,20:58:00,2.788,0.312,237.230,12.000,0.000,2.000,29.0
27/7/2008,03:10:00,1.252,0.064,237.370,5.200,0.000,0.000,18.0
16/3/2009,18:28:00,0.476,0.320,241.450,2.400,0.000,2.000,0.0
25/3/2010,23:53:00,0.258,0.000,239.530,1.000,0.000,0.000,1.0
22/6/2008,09:27:00,0.622,0.118,239.730,2.600,0.000,0.000,0.0
9/3/2009,23:47:00,1.564,0.204,244.470,6.400,0.000,0.000,0.0
24/1/2007,13:56:00,3.808,0.136,242.240,15.600,39.000,0.000,18.0
20/5/2010,06:27:00,0.270,0.000,244.360,1.200,0.000,0.000,0.0
7/12/2007,18:26:00,1.016,0.082,237.130,4.200,0.000,0.000,0.0
17/5/2010,15:23:00,2.018,0.260,238.830,8.400,0.000,0.000,28.0
18/5/2009,06:05:00,0.242,0.000,240.880,1.000,0.000,0.000,1.0
10/11/2009,13:52:00,1.470,0.232,240.830,6.000,0.000,0.000,18.0
6/7/2007,10:39:00,0.294,0.210,238.230,1.400,0.000,0.000,0.0
24/12/2007,18:06:00,2.624,0.000,237.260,11.000,0.000,0.000,17.0
27/5/2008,21:23:00,0.638,0.216,239.770,2.800,0.000,2.000,1.0
2/11/2009,16:59:00,0.372,0.000,241.950,1.400,0.000,0.000,1.0
28/4/2010,02:08:00,0.316,0.066,242.770,1.200,0.000,0.000,0.0
12/11/2009,00:16:00,0.326,0.116,245.730,1.400,0.000,0.000,1.0
2/5/2008,08:15:00,0.244,0.000,239.380,1.000,0.000,0.000,1.0
4/12/2009,14:20:00,0.294,0.000,246.040,1.200,0.000,0.000,1.0
23/9/2008,16:09:00,0.440,0.132,243.280,2.000,0.000,0.000,1.0
3/3/2010,21:10:00,1.430,0.102,242.000,5.800,0.000,1.000,19.0
5/8/2008,18:37:00,0.604,0.400,238.260,3.400,0.000,1.000,6.0
14/10/2009,17:05:00,1.000,0.270,240.280,4.600,0.000,9.000,1.0
2/8/2008,23:48:00,0.804,0.082,236.610,3.400,0.000,0.000,12.0
5/10/2007,21:16:00,1.226,0.046,239.860,5.000,0.000,0.000,0.0
20/7/2007,06:13:00,0.202,0.080,237.810,0.800,0.000,0.000,0.0
16/6/2008,17:13:00,0.282,0.062,242.240,1.600,0.000,0.000,1.0
9/11/2008,23:05:00,0.738,0.056,243.510,3.000,0.000,0.000,0.0
15/12/2007,07:53:00,2.240,0.136,242.790,9.200,0.000,2.000,19.0
20/11/2007,22:34:00,3.480,0.078,239.760,14.400,38.000,0.000,0.0
19/7/2010,20:42:00,0.262,0.130,244.670,1.200,0.000,0.000,1.0
